"Edgewater             ",20062,25
"Edgewater             ",20063,30
"Edgewater             ",20064,32
"Edgewater             ",20071,45
"Edgewater             ",20072,36
"Edgewater             ",20073,30
"Edgewater             ",20074,39
"Edgewater             ",20081,56
"Edgewater             ",20082,58
"Edgewater             ",20083,50
"Edgewater             ",20084,55
"Edgewater             ",20091,75
"Edgewater             ",20092,38
"Edgewater             ",20093,78
"Edgewater             ",20094,123
"Edgewater             ",20101,91
"Edgewater             ",20102,99
"Edgewater             ",20103,105
"Edgewater             ",20104,92
"Edgewater             ",20111,93
"Edgewater             ",20112,87
"Edgewater             ",20113,75
"Edgewater             ",20114,60
"Edgewater             ",20121,89
"Edgewater             ",20122,85
"Edgewater             ",20123,74
"Edgewater             ",20124,49
"Edison Park           ",20051,4
"Edison Park           ",20052,1
"Edison Park           ",20053,4
"Edison Park           ",20054,4
"Edison Park           ",20061,2
"Edison Park           ",20062,3
"Edison Park           ",20063,5
"Edison Park           ",20064,4
"Edison Park           ",20071,4
"Edison Park           ",20072,6
"Edison Park           ",20073,9
"Edison Park           ",20074,3
"Edison Park           ",20081,9
"Edison Park           ",20082,13
"Edison Park           ",20083,17
"Edison Park           ",20084,14
"Edison Park           ",20091,9
"Edison Park           ",20092,5
"Edison Park           ",20093,21
"Edison Park           ",20094,20
"Edison Park           ",20101,11
"Edison Park           ",20102,14
"Edison Park           ",20103,17
"Edison Park           ",20104,15
"Edison Park           ",20111,14
"Edison Park           ",20112,14
"Edison Park           ",20113,10
"Edison Park           ",20114,9
"Edison Park           ",20121,14
"Edison Park           ",20122,16
"Edison Park           ",20123,15
"Edison Park           ",20124,7
"Englewood             ",20051,82
"Englewood             ",20052,62
"Englewood             ",20053,64
"Englewood             ",20054,94
"Englewood             ",20061,97
"Englewood             ",20062,111
"Englewood             ",20063,135
"Englewood             ",20064,150
"Englewood             ",20071,190
"Englewood             ",20072,137
"Englewood             ",20073,153
"Englewood             ",20074,137
"Englewood             ",20081,172
"Englewood             ",20082,175
"Englewood             ",20083,182
"Englewood             ",20084,180
"Englewood             ",20091,141
"Englewood             ",20092,86
"Englewood             ",20093,132
"Englewood             ",20094,147
"Englewood             ",20101,101
"Englewood             ",20102,112
"Englewood             ",20103,76
"Englewood             ",20104,85
"Englewood             ",20111,72
"Englewood             ",20112,59
"Englewood             ",20113,70
"Englewood             ",20114,58
"Englewood             ",20121,76
"Englewood             ",20122,109
"Englewood             ",20123,75
"Englewood             ",20124,61
"Forest Glen           ",20051,5
"Forest Glen           ",20052,7
"Forest Glen           ",20053,4
"Forest Glen           ",20054,8
"Forest Glen           ",20061,6
"Forest Glen           ",20062,7
"Forest Glen           ",20063,7
"Forest Glen           ",20064,12
"Forest Glen           ",20071,11
"Forest Glen           ",20072,5
"Forest Glen           ",20073,21
"Forest Glen           ",20074,11
"Forest Glen           ",20081,16
"Forest Glen           ",20082,20
"Forest Glen           ",20083,24
"Forest Glen           ",20084,17
"Forest Glen           ",20091,37
"Forest Glen           ",20092,10
"Forest Glen           ",20093,38
"Forest Glen           ",20094,23
"Forest Glen           ",20101,35
"Forest Glen           ",20102,30
"Forest Glen           ",20103,37
"Forest Glen           ",20104,26
"Forest Glen           ",20111,20
"Forest Glen           ",20112,9
"Forest Glen           ",20113,29
"Forest Glen           ",20114,17
"Forest Glen           ",20121,24
"Forest Glen           ",20122,21
"Forest Glen           ",20123,27
"Forest Glen           ",20124,14
"Fuller Park           ",20051,7
"Fuller Park           ",20052,4
"Fuller Park           ",20053,6
"Fuller Park           ",20054,9
"Fuller Park           ",20061,4
"Fuller Park           ",20062,9
"Fuller Park           ",20063,11
"Fuller Park           ",20064,10
"Fuller Park           ",20071,12
"Fuller Park           ",20072,14
"Fuller Park           ",20073,12
"Fuller Park           ",20074,9
"Fuller Park           ",20081,21
"Fuller Park           ",20082,13
"Fuller Park           ",20083,11
"Fuller Park           ",20084,11
"Fuller Park           ",20091,8
"Fuller Park           ",20092,8
"Fuller Park           ",20093,6
"Fuller Park           ",20094,10
"Fuller Park           ",20101,6
"Fuller Park           ",20102,12
"Fuller Park           ",20103,5
"Fuller Park           ",20104,8
"Fuller Park           ",20111,13
"Fuller Park           ",20112,9
"Fuller Park           ",20113,12
"Fuller Park           ",20114,5
"Fuller Park           ",20122,8
"Fuller Park           ",20123,2
"Fuller Park           ",20124,5
"Gage Park             ",20051,31
"Gage Park             ",20052,13
"Gage Park             ",20053,26
"Gage Park             ",20054,21
"Gage Park             ",20061,28
"Gage Park             ",20062,23
"Gage Park             ",20063,29
"Gage Park             ",20064,31
"Gage Park             ",20071,41
"Gage Park             ",20072,29
"Gage Park             ",20073,52
"Gage Park             ",20074,66
"Gage Park             ",20081,64
"Gage Park             ",20082,67
"Gage Park             ",20083,109
"Gage Park             ",20084,96
"Gage Park             ",20091,104
"Gage Park             ",20092,59
"Gage Park             ",20093,118
"Gage Park             ",20094,114
"Gage Park             ",20101,96
"Gage Park             ",20102,102
"Gage Park             ",20103,119
"Gage Park             ",20104,88
"Gage Park             ",20111,100
"Gage Park             ",20112,64
"Gage Park             ",20113,64
"Gage Park             ",20114,59
"Gage Park             ",20121,61
"Gage Park             ",20122,67
"Gage Park             ",20123,77
"Gage Park             ",20124,59
"Garfield Ridge        ",20051,25
"Garfield Ridge        ",20052,15
"Garfield Ridge        ",20053,16
"Garfield Ridge        ",20054,24
"Garfield Ridge        ",20061,18
"Garfield Ridge        ",20062,15
"Garfield Ridge        ",20063,28
"Garfield Ridge        ",20064,32
"Garfield Ridge        ",20071,30
"Garfield Ridge        ",20072,28
"Garfield Ridge        ",20073,45
"Garfield Ridge        ",20074,52
"Garfield Ridge        ",20081,44
"Garfield Ridge        ",20082,59
"Garfield Ridge        ",20083,56
"Garfield Ridge        ",20084,63
"Garfield Ridge        ",20091,74
"Garfield Ridge        ",20092,30
"Garfield Ridge        ",20093,85
"Garfield Ridge        ",20094,83
"Garfield Ridge        ",20101,78
"Garfield Ridge        ",20102,77
"Garfield Ridge        ",20103,101
"Garfield Ridge        ",20104,68
"Garfield Ridge        ",20111,72
"Garfield Ridge        ",20112,59
"Garfield Ridge        ",20113,53
"Garfield Ridge        ",20114,66
"Garfield Ridge        ",20121,50
"Garfield Ridge        ",20122,73
"Garfield Ridge        ",20123,68
"Garfield Ridge        ",20124,61
"Grand Boulevard       ",20051,32
"Grand Boulevard       ",20052,22
"Grand Boulevard       ",20053,21
"Grand Boulevard       ",20054,16
"Grand Boulevard       ",20061,35
"Grand Boulevard       ",20062,54
"Grand Boulevard       ",20063,48
"Grand Boulevard       ",20064,48
"Grand Boulevard       ",20071,71
"Grand Boulevard       ",20072,51
"Grand Boulevard       ",20073,78
"Grand Boulevard       ",20074,69
"Grand Boulevard       ",20081,107
"Grand Boulevard       ",20082,91
"Grand Boulevard       ",20083,91
"Grand Boulevard       ",20084,64
"Grand Boulevard       ",20091,112
"Grand Boulevard       ",20092,40
"Grand Boulevard       ",20093,95
"Grand Boulevard       ",20094,108
"Grand Boulevard       ",20101,74
"Grand Boulevard       ",20102,69
"Grand Boulevard       ",20103,93
"Grand Boulevard       ",20104,85
"Grand Boulevard       ",20111,71
"Grand Boulevard       ",20112,51
"Grand Boulevard       ",20113,49
"Grand Boulevard       ",20114,71
"Grand Boulevard       ",20121,87
"Grand Boulevard       ",20122,61
"Grand Boulevard       ",20123,56
"Grand Boulevard       ",20124,37
"Greater Grand Crossing",20051,68
"Greater Grand Crossing",20052,45
"Greater Grand Crossing",20053,49
"Greater Grand Crossing",20054,69
"Greater Grand Crossing",20061,61
"Greater Grand Crossing",20062,71
"Greater Grand Crossing",20063,87
"Greater Grand Crossing",20064,87
"Greater Grand Crossing",20071,112
"Greater Grand Crossing",20072,88
